,gender,age_group,child_num,income_total,asset,edu_type,house_type,occyp_type,income_stability,family_type,family_size,emp_years,income_per_capita,hold_period,credit
10252,F,30,1,112500.0,NN,Secondary / secondary special,House / apartment,Cooking staff,2,Civil marriage,3.0,7,0.3333333333333333,25.0,2.0
10253,F,30,0,135000.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,1,0.0,34.0,2.0
10254,F,40,1,225000.0,YY,Secondary / secondary special,House / apartment,Pensioner,1,Married,3.0,-1000,0.3333333333333333,46.0,2.0
10255,M,30,1,360000.0,NN,Higher education,House / apartment,Managers,1,Married,3.0,1,0.3333333333333333,60.0,2.0
10256,F,30,2,202500.0,NY,Secondary / secondary special,House / apartment,Cleaning staff,3,Civil marriage,4.0,10,0.5,4.0,2.0
10257,M,40,0,135000.0,NY,Secondary / secondary special,With parents,Laborers,3,Married,2.0,21,0.0,27.0,1.0
10258,F,30,0,94500.0,NY,Higher education,House / apartment,Medicine staff,1,Separated,1.0,17,0.0,54.0,2.0
10259,F,60,0,38250.0,NY,Higher education,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,25.0,2.0
10260,F,50,0,175950.0,NY,Secondary / secondary special,House / apartment,Working,2,Married,2.0,5,0.0,13.0,2.0
10261,M,20,0,315000.0,YY,Incomplete higher,House / apartment,Managers,1,Married,2.0,3,0.0,32.0,2.0
10262,F,40,0,180000.0,YN,Secondary / secondary special,House / apartment,Core staff,1,Separated,1.0,18,0.0,40.0,1.0
10263,F,30,1,157500.0,NY,Secondary / secondary special,House / apartment,State servant,1,Married,3.0,10,0.3333333333333333,37.0,0.0
10264,M,40,2,139500.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Married,4.0,15,0.5,29.0,2.0
10265,F,40,1,247500.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Civil marriage,3.0,3,0.3333333333333333,41.0,2.0
10266,F,50,0,108000.0,YY,Secondary / secondary special,Municipal apartment,Core staff,1,Married,2.0,16,0.0,14.0,2.0
10267,F,40,0,202500.0,YN,Higher education,House / apartment,Commercial associate,2,Married,2.0,0,0.0,45.0,2.0
10268,M,40,1,450000.0,YY,Higher education,House / apartment,Managers,1,Married,3.0,4,0.3333333333333333,55.0,2.0
10269,F,50,0,360000.0,NY,Secondary / secondary special,House / apartment,Accountants,1,Married,2.0,28,0.0,45.0,0.0
10270,M,40,1,90000.0,YY,Secondary / secondary special,House / apartment,Low-skill Laborers,3,Married,3.0,4,0.3333333333333333,11.0,2.0
10271,M,50,0,157500.0,YY,Secondary / secondary special,House / apartment,Working,2,Married,2.0,5,0.0,31.0,2.0
10272,F,60,0,171000.0,NY,Secondary / secondary special,House / apartment,Working,2,Single / not married,1.0,8,0.0,51.0,2.0
10273,M,20,0,382500.0,YY,Higher education,House / apartment,Core staff,1,Married,2.0,9,0.0,32.0,2.0
10274,M,50,0,202500.0,NY,Higher education,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,47.0,2.0
10275,F,50,0,112500.0,NY,Secondary / secondary special,House / apartment,Accountants,1,Married,2.0,11,0.0,51.0,2.0
10276,F,20,0,315000.0,NY,Secondary / secondary special,House / apartment,Sales staff,2,Civil marriage,2.0,0,0.0,3.0,0.0
10277,F,40,2,81000.0,NY,Secondary / secondary special,House / apartment,Working,2,Married,4.0,26,0.5,9.0,2.0
10278,F,50,0,74250.0,NN,Secondary / secondary special,House / apartment,Core staff,1,Married,2.0,8,0.0,49.0,1.0
10279,F,50,0,180000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Single / not married,2.0,-1000,0.0,40.0,2.0
10280,F,40,2,130500.0,NN,Secondary / secondary special,House / apartment,Sales staff,2,Married,4.0,9,0.5,43.0,2.0
10281,F,30,0,90000.0,YY,Higher education,House / apartment,Laborers,3,Married,2.0,3,0.0,26.0,1.0
10282,F,30,1,315000.0,NY,Secondary / secondary special,House / apartment,Core staff,1,Civil marriage,3.0,6,0.3333333333333333,17.0,2.0
10283,F,30,0,225000.0,NN,Secondary / secondary special,House / apartment,Sales staff,2,Separated,1.0,3,0.0,47.0,2.0
10284,M,40,1,270000.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Married,3.0,5,0.3333333333333333,38.0,2.0
10285,M,50,2,90000.0,NY,Secondary / secondary special,House / apartment,Sales staff,2,Married,4.0,7,0.5,3.0,2.0
10286,F,30,2,135000.0,NN,Incomplete higher,With parents,Core staff,1,Married,4.0,6,0.5,8.0,2.0
10287,M,60,0,225000.0,YY,Higher education,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,11.0,1.0
10288,F,30,1,121500.0,NY,Higher education,House / apartment,Working,2,Married,3.0,2,0.3333333333333333,29.0,2.0
10289,F,50,0,157500.0,NY,Secondary / secondary special,House / apartment,Cleaning staff,3,Married,2.0,2,0.0,45.0,2.0
10290,F,40,0,130500.0,NN,Secondary / secondary special,House / apartment,Cleaning staff,3,Civil marriage,2.0,13,0.0,24.0,2.0
10291,M,50,0,157500.0,YN,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,13,0.0,47.0,0.0
10292,M,20,0,202500.0,NY,Secondary / secondary special,House / apartment,Core staff,1,Married,2.0,2,0.0,25.0,2.0
10293,M,30,0,180000.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,3,0.0,5.0,2.0
10294,M,40,0,126000.0,NY,Secondary / secondary special,House / apartment,High skill tech staff,1,Married,2.0,2,0.0,60.0,1.0
10295,F,40,0,382500.0,NY,Secondary / secondary special,House / apartment,Sales staff,2,Civil marriage,2.0,8,0.0,55.0,2.0
10296,M,40,0,135000.0,NN,Secondary / secondary special,House / apartment,Drivers,2,Married,2.0,9,0.0,28.0,2.0
10297,F,60,0,76500.0,NY,Higher education,House / apartment,Pensioner,1,Single / not married,1.0,-1000,0.0,56.0,2.0
10298,F,30,0,360000.0,NY,Higher education,House / apartment,Core staff,1,Married,2.0,10,0.0,53.0,1.0
10299,M,30,2,135000.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,4.0,0,0.5,46.0,1.0
10300,F,30,0,157500.0,NN,Higher education,House / apartment,Working,2,Married,2.0,9,0.0,27.0,2.0
10301,F,20,0,139500.0,NY,Secondary / secondary special,House / apartment,Commercial associate,2,Single / not married,1.0,2,0.0,5.0,2.0
10302,F,30,1,202500.0,NN,Secondary / secondary special,House / apartment,Sales staff,2,Married,3.0,8,0.3333333333333333,18.0,0.0
10303,F,50,0,652500.0,YN,Higher education,House / apartment,Managers,1,Single / not married,1.0,0,0.0,20.0,2.0
10304,F,30,0,180000.0,YY,Secondary / secondary special,House / apartment,Accountants,1,Married,2.0,3,0.0,55.0,1.0
10305,M,20,1,225000.0,NY,Higher education,House / apartment,Sales staff,2,Married,3.0,2,0.3333333333333333,13.0,2.0
10306,F,40,0,135000.0,YY,Higher education,House / apartment,Core staff,1,Married,2.0,28,0.0,8.0,2.0
10307,F,30,0,103500.0,NY,Incomplete higher,House / apartment,Laborers,3,Married,2.0,12,0.0,22.0,1.0
10308,F,30,2,225000.0,NY,Higher education,House / apartment,Accountants,1,Married,4.0,1,0.5,6.0,2.0
10309,F,40,0,157500.0,NN,Higher education,With parents,Commercial associate,2,Separated,1.0,1,0.0,14.0,1.0
10310,M,30,1,162000.0,NN,Higher education,Municipal apartment,Working,2,Married,3.0,2,0.3333333333333333,43.0,2.0
10311,F,20,0,90000.0,NY,Secondary / secondary special,House / apartment,Working,2,Married,2.0,2,0.0,41.0,2.0
10312,F,30,1,180000.0,YY,Secondary / secondary special,House / apartment,Private service staff,2,Single / not married,2.0,3,0.5,31.0,2.0
10313,F,60,0,112500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,10.0,2.0
10314,F,30,1,225000.0,YN,Higher education,With parents,Secretaries,2,Married,3.0,5,0.3333333333333333,35.0,1.0
10315,F,20,0,112500.0,NN,Secondary / secondary special,With parents,Security staff,2,Single / not married,1.0,4,0.0,42.0,2.0
10316,F,40,0,112500.0,NY,Secondary / secondary special,House / apartment,Sales staff,2,Single / not married,1.0,3,0.0,7.0,2.0
10317,F,40,1,112500.0,YY,Secondary / secondary special,House / apartment,Core staff,1,Married,3.0,5,0.3333333333333333,44.0,2.0
10318,M,30,1,337500.0,YY,Higher education,House / apartment,Managers,1,Married,3.0,5,0.3333333333333333,4.0,2.0
10319,F,30,0,112500.0,YY,Higher education,With parents,Accountants,1,Married,2.0,14,0.0,12.0,2.0
10320,F,50,0,288000.0,NY,Secondary / secondary special,House / apartment,Working,2,Married,2.0,12,0.0,44.0,1.0
10321,M,30,5,202500.0,YY,Secondary / secondary special,Co-op apartment,Managers,1,Married,7.0,7,0.7142857142857143,46.0,0.0
10322,F,60,0,58500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,27.0,2.0
10323,F,40,0,247500.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Married,2.0,6,0.0,51.0,2.0
10324,M,50,0,337500.0,NY,Secondary / secondary special,House / apartment,Drivers,2,Married,2.0,5,0.0,16.0,2.0
10325,M,20,0,148500.0,YN,Secondary / secondary special,House / apartment,State servant,1,Married,2.0,8,0.0,26.0,1.0
10326,F,50,0,189000.0,NY,Incomplete higher,House / apartment,Pensioner,1,Widow,1.0,-1000,0.0,36.0,2.0
10327,F,40,0,270000.0,YY,Secondary / secondary special,House / apartment,Cleaning staff,3,Separated,1.0,3,0.0,21.0,2.0
10328,F,20,0,171000.0,NN,Secondary / secondary special,House / apartment,Private service staff,2,Married,2.0,2,0.0,26.0,2.0
10329,M,60,0,180000.0,YY,Secondary / secondary special,House / apartment,Pensioner,1,Civil marriage,2.0,-1000,0.0,42.0,0.0
10330,F,40,0,130500.0,NN,Secondary / secondary special,House / apartment,Cleaning staff,3,Civil marriage,2.0,13,0.0,39.0,2.0
10331,F,20,0,315000.0,NY,Secondary / secondary special,House / apartment,Accountants,1,Single / not married,1.0,2,0.0,8.0,0.0
10332,F,40,1,675000.0,NY,Higher education,House / apartment,Commercial associate,2,Married,3.0,4,0.3333333333333333,60.0,2.0
10333,M,30,3,202500.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,5.0,9,0.6,35.0,2.0
10334,M,40,0,112500.0,NY,Secondary / secondary special,House / apartment,Security staff,2,Civil marriage,2.0,0,0.0,10.0,2.0
10335,F,50,0,157500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Separated,1.0,-1000,0.0,12.0,2.0
10336,M,20,0,270000.0,YN,Incomplete higher,With parents,Laborers,3,Married,2.0,6,0.0,14.0,2.0
10337,M,30,0,135000.0,YN,Secondary / secondary special,House / apartment,High skill tech staff,1,Married,2.0,12,0.0,24.0,0.0
10338,F,50,0,157500.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Single / not married,1.0,1,0.0,24.0,2.0
10339,F,40,0,180000.0,NY,Secondary / secondary special,House / apartment,Accountants,1,Widow,1.0,4,0.0,24.0,2.0
10340,F,40,0,112500.0,NY,Secondary / secondary special,House / apartment,Sales staff,2,Married,2.0,9,0.0,25.0,2.0
10341,M,50,0,157500.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,7,0.0,26.0,2.0
10342,M,60,0,315000.0,YY,Higher education,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,12.0,1.0
10343,M,40,2,157500.0,NN,Secondary / secondary special,House / apartment,Managers,1,Married,4.0,2,0.5,4.0,2.0
10344,F,40,0,112500.0,YN,Secondary / secondary special,House / apartment,Medicine staff,1,Married,2.0,4,0.0,31.0,2.0
10345,F,60,0,126000.0,NN,Higher education,House / apartment,Pensioner,1,Single / not married,1.0,-1000,0.0,46.0,2.0
10346,M,20,0,166500.0,NN,Secondary / secondary special,With parents,Sales staff,2,Single / not married,1.0,0,0.0,8.0,1.0
10347,M,20,0,225000.0,YN,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,3,0.0,23.0,2.0
10348,F,50,0,157500.0,YY,Secondary / secondary special,House / apartment,Core staff,1,Married,2.0,6,0.0,11.0,0.0
10349,M,50,1,202500.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Married,3.0,1,0.3333333333333333,40.0,0.0
10350,F,20,0,90000.0,NN,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,4,0.0,6.0,0.0
10351,F,30,0,234000.0,NY,Higher education,House / apartment,Commercial associate,2,Married,2.0,6,0.0,50.0,2.0
10352,M,30,1,225000.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Married,3.0,11,0.3333333333333333,11.0,2.0
10353,F,60,0,234000.0,NN,Higher education,House / apartment,Core staff,1,Civil marriage,2.0,14,0.0,13.0,2.0
10354,F,30,0,180000.0,NN,Higher education,House / apartment,IT staff,1,Single / not married,1.0,1,0.0,48.0,2.0
10355,F,50,0,157500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Single / not married,1.0,-1000,0.0,22.0,0.0
10356,M,30,0,180000.0,YN,Secondary / secondary special,House / apartment,Core staff,1,Civil marriage,2.0,9,0.0,40.0,2.0
10357,M,30,1,157500.0,YY,Secondary / secondary special,House / apartment,Drivers,2,Married,3.0,1,0.3333333333333333,19.0,2.0
10358,F,30,1,90000.0,NN,Secondary / secondary special,House / apartment,Sales staff,2,Married,3.0,6,0.3333333333333333,52.0,2.0
10359,F,40,4,180000.0,NY,Secondary / secondary special,House / apartment,Core staff,1,Married,6.0,20,0.6666666666666666,35.0,2.0
10360,F,30,0,135000.0,YY,Higher education,House / apartment,Private service staff,2,Married,2.0,3,0.0,41.0,0.0
10361,F,50,0,360000.0,YY,Higher education,House / apartment,Core staff,1,Separated,1.0,5,0.0,49.0,1.0
10362,M,20,0,360000.0,NN,Higher education,House / apartment,Waiters/barmen staff,3,Single / not married,1.0,1,0.0,3.0,1.0
10363,M,20,0,346500.0,YN,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,4,0.0,11.0,2.0
10364,M,20,0,315000.0,YY,Secondary / secondary special,House / apartment,Sales staff,2,Civil marriage,2.0,5,0.0,39.0,1.0
10365,F,50,0,315000.0,NY,Secondary / secondary special,Municipal apartment,Pensioner,1,Married,2.0,-1000,0.0,20.0,2.0
10366,M,50,0,135000.0,YN,Secondary / secondary special,House / apartment,Drivers,2,Single / not married,1.0,3,0.0,19.0,2.0
10367,F,30,1,112500.0,YY,Secondary / secondary special,House / apartment,Core staff,1,Civil marriage,3.0,2,0.3333333333333333,10.0,1.0
10368,F,40,0,297000.0,NY,Secondary / secondary special,Rented apartment,Laborers,3,Single / not married,1.0,8,0.0,31.0,0.0
10369,F,20,1,103500.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Separated,2.0,1,0.5,4.0,2.0
10370,F,60,0,90000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Single / not married,1.0,-1000,0.0,6.0,2.0
10371,M,30,1,270000.0,YY,Secondary / secondary special,House / apartment,Working,2,Married,3.0,0,0.3333333333333333,46.0,2.0
10372,F,50,0,141750.0,NY,Higher education,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,10.0,2.0
10373,F,60,0,90000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,31.0,2.0
10374,M,40,1,112500.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,3.0,3,0.3333333333333333,45.0,2.0
10375,M,20,0,90000.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Single / not married,1.0,2,0.0,24.0,2.0
10376,F,50,0,315000.0,YN,Secondary / secondary special,House / apartment,Core staff,1,Civil marriage,2.0,2,0.0,29.0,2.0
10377,F,30,2,67500.0,NY,Secondary / secondary special,House / apartment,Sales staff,2,Separated,3.0,8,0.6666666666666666,12.0,2.0
10378,M,30,0,225000.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Civil marriage,2.0,6,0.0,25.0,1.0
10379,F,50,0,171000.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,39.0,1.0
10380,M,30,0,157500.0,YY,Secondary / secondary special,House / apartment,Laborers,3,Married,2.0,2,0.0,25.0,2.0
10381,F,30,0,126000.0,YN,Incomplete higher,House / apartment,Core staff,1,Single / not married,1.0,14,0.0,27.0,2.0
10382,F,40,0,157500.0,NY,Secondary / secondary special,House / apartment,Core staff,1,Widow,1.0,4,0.0,22.0,1.0
10383,F,30,0,144000.0,NY,Higher education,House / apartment,Working,2,Single / not married,1.0,13,0.0,15.0,1.0
10384,M,20,0,225000.0,YY,Secondary / secondary special,House / apartment,Sales staff,2,Married,2.0,1,0.0,26.0,2.0
10385,M,30,0,112500.0,YY,Higher education,House / apartment,Security staff,2,Married,2.0,3,0.0,6.0,2.0
10386,M,40,0,225000.0,NY,Higher education,House / apartment,High skill tech staff,1,Married,2.0,0,0.0,27.0,1.0
10387,F,50,0,270000.0,NN,Secondary / secondary special,House / apartment,Cooking staff,2,Married,2.0,1,0.0,40.0,2.0
10388,M,40,0,207000.0,NY,Secondary / secondary special,House / apartment,Drivers,2,Married,2.0,2,0.0,15.0,2.0
10389,F,40,0,225000.0,YN,Secondary / secondary special,House / apartment,Sales staff,2,Married,2.0,7,0.0,-0.0,1.0
10390,M,30,0,270000.0,NY,Secondary / secondary special,House / apartment,Core staff,1,Married,2.0,5,0.0,8.0,0.0
10391,F,40,0,94500.0,NN,Secondary / secondary special,House / apartment,Waiters/barmen staff,3,Married,2.0,4,0.0,38.0,1.0
10392,F,50,0,112500.0,NN,Secondary / secondary special,Municipal apartment,Pensioner,1,Married,2.0,-1000,0.0,56.0,2.0
10393,F,40,2,135000.0,NY,Secondary / secondary special,House / apartment,Core staff,1,Separated,3.0,6,0.6666666666666666,54.0,2.0
10394,M,40,2,157500.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,4.0,3,0.5,8.0,2.0
10395,M,40,0,292500.0,YY,Secondary / secondary special,House / apartment,Low-skill Laborers,3,Married,2.0,2,0.0,8.0,2.0
10396,F,40,0,153000.0,NN,Secondary / secondary special,House / apartment,Security staff,2,Married,2.0,7,0.0,4.0,0.0
10397,F,30,2,180000.0,YY,Higher education,House / apartment,Sales staff,2,Civil marriage,4.0,3,0.5,24.0,1.0
10398,F,50,0,270000.0,YY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,3.0,1.0
10399,F,50,0,112500.0,NY,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,5.0,2.0
10400,F,40,0,540000.0,YY,Higher education,House / apartment,Commercial associate,2,Married,2.0,0,0.0,43.0,2.0
10401,M,30,1,180000.0,YN,Secondary / secondary special,House / apartment,Laborers,3,Married,3.0,3,0.3333333333333333,48.0,2.0
10402,F,60,0,112500.0,NN,Secondary / secondary special,House / apartment,Pensioner,1,Married,2.0,-1000,0.0,8.0,2.0
10403,M,20,0,405000.0,YY,Higher education,House / apartment,Managers,1,Married,2.0,7,0.0,49.0,1.0
10404,M,40,0,315000.0,YY,Secondary / secondary special,House / apartment,Managers,1,Married,2.0,3,0.0,13.0,2.0
10405,F,40,1,157500.0,YY,Higher education,House / apartment,Managers,1,Married,3.0,13,0.3333333333333333,60.0,2.0
10406,F,30,0,135000.0,NN,Higher education,House / apartment,Laborers,3,Married,2.0,5,0.0,6.0,0.0
10407,F,30,0,382500.0,NY,Incomplete higher,Municipal apartment,Accountants,1,Married,2.0,3,0.0,17.0,2.0
10408,M,30,2,180000.0,YN,Higher education,House / apartment,Sales staff,2,Married,4.0,5,0.5,8.0,2.0
10409,M,40,0,202500.0,YY,Higher education,House / apartment,Managers,1,Married,2.0,5,0.0,21.0,1.0
10410,M,40,0,315000.0,YY,Secondary / secondary special,House / apartment,Managers,1,Married,2.0,6,0.0,8.0,1.0
10411,F,50,0,157500.0,NY,Secondary / secondary special,House / apartment,Medicine staff,1,Married,2.0,19,0.0,23.0,2.0
10412,F,30,1,67500.0,NY,Secondary / secondary special,House / apartment,Accountants,1,Separated,2.0,5,0.5,17.0,1.0
10413,M,50,0,112500.0,NN,Secondary / secondary special,House / apartment,Drivers,2,Married,2.0,15,0.0,31.0,2.0
10414,F,30,1,225000.0,NN,Higher education,House / apartment,Medicine staff,1,Civil marriage,3.0,4,0.3333333333333333,21.0,2.0
10415,F,30,0,247500.0,NY,Higher education,House / apartment,Core staff,1,Single / not married,1.0,5,0.0,49.0,2.0
10416,M,20,0,225000.0,NN,Incomplete higher,House / apartment,Drivers,2,Married,2.0,0,0.0,18.0,2.0
10417,M,20,1,135000.0,NY,Secondary / secondary special,House / apartment,Laborers,3,Married,3.0,3,0.3333333333333333,6.0,0.0
10418,M,20,0,225000.0,YY,Secondary / secondary special,Rented apartment,Drivers,2,Single / not married,1.0,1,0.0,15.0,2.0
10419,F,30,1,90000.0,NN,Secondary / secondary special,House / apartment,Sales staff,2,Married,3.0,6,0.3333333333333333,48.0,0.0
10420,M,30,1,135000.0,YN,Higher education,House / apartment,Laborers,3,Married,3.0,2,0.3333333333333333,46.0,1.0
10421,F,40,2,450000.0,YY,Higher education,House / apartment,Commercial associate,2,Married,4.0,7,0.5,8.0,0.0
