,gender,age_group,child_num,income_total,asset,edu_type,house_type,occyp_type,income_stability,email,work_phone,family_type,family_size,emp_years,income_per_capita,hold_period,credit,income_total_label,income_per_capita_label
15459,F,50,1,139500.0,1,Lower secondary,House / apartment,Pensioner,1,0,0,Married,3.0,-1000,46500.0,3.0,1.0,3,1.0
15460,M,40,1,900000.0,2,Higher education,House / apartment,High skill tech staff,1,0,0,Civil marriage,3.0,6,300000.0,38.0,2.0,10,3.3333333333333335
15461,F,30,1,166500.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Civil marriage,3.0,10,55500.0,16.0,2.0,5,1.6666666666666667
15462,M,40,1,207000.0,1,Secondary / secondary special,With parents,State servant,1,0,0,Married,3.0,3,69000.0,7.0,2.0,6,2.0
15463,F,20,0,112500.0,0,Higher education,With parents,Core staff,1,0,1,Married,2.0,10,56250.0,60.0,2.0,3,1.5
15464,F,50,0,121500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,60750.0,8.0,1.0,3,1.5
15465,M,30,2,157500.0,2,Higher education,With parents,Drivers,2,0,0,Married,4.0,1,39375.0,28.0,2.0,5,1.25
15466,F,30,2,112500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,4.0,6,28125.0,7.0,2.0,3,0.75
15467,M,50,0,99000.0,1,Secondary / secondary special,House / apartment,Drivers,2,0,1,Married,2.0,3,49500.0,12.0,2.0,2,1.0
15468,F,50,0,360000.0,0,Secondary / secondary special,House / apartment,Managers,1,0,0,Married,2.0,4,180000.0,29.0,2.0,8,4.0
15469,M,50,0,157500.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,19,78750.0,10.0,2.0,5,2.5
15470,M,20,0,346500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,4,173250.0,34.0,2.0,8,4.0
15471,M,50,0,180000.0,2,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,90000.0,47.0,2.0,5,2.5
15472,F,30,1,157500.0,1,Secondary / secondary special,House / apartment,Core staff,1,0,0,Married,3.0,10,52500.0,30.0,1.0,5,1.6666666666666667
15473,M,20,0,225000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,1,112500.0,4.0,2.0,6,3.0
15474,F,40,1,90000.0,1,Secondary / secondary special,House / apartment,Working,2,1,0,Married,3.0,19,30000.0,46.0,1.0,2,0.6666666666666666
15475,M,20,0,148500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,3,74250.0,5.0,2.0,4,2.0
15476,F,30,0,157500.0,1,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Separated,1.0,5,157500.0,3.0,1.0,5,5.0
15477,F,30,1,135000.0,1,Higher education,Municipal apartment,Managers,1,0,0,Married,3.0,6,45000.0,30.0,2.0,3,1.0
15478,M,40,1,360000.0,2,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,3.0,5,120000.0,40.0,2.0,8,2.6666666666666665
15479,F,20,1,202500.0,0,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Separated,2.0,8,101250.0,27.0,2.0,5,2.5
15480,F,50,0,292500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Civil marriage,2.0,-1000,146250.0,16.0,2.0,7,3.5
15481,F,40,0,225000.0,1,Secondary / secondary special,With parents,High skill tech staff,1,0,1,Civil marriage,2.0,2,112500.0,53.0,0.0,6,3.0
15482,M,30,1,180000.0,2,Higher education,House / apartment,Managers,1,0,0,Married,3.0,4,60000.0,29.0,2.0,5,1.6666666666666667
15483,M,20,1,76500.0,0,Secondary / secondary special,House / apartment,Drivers,2,0,0,Married,3.0,1,25500.0,51.0,2.0,1,0.3333333333333333
15484,M,20,0,166500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,1,Single / not married,1.0,1,166500.0,3.0,0.0,5,5.0
15485,F,40,0,135000.0,2,Higher education,House / apartment,Working,2,0,0,Civil marriage,2.0,1,67500.0,39.0,2.0,3,1.5
15486,F,30,0,135000.0,2,Higher education,House / apartment,Managers,1,0,0,Married,2.0,10,67500.0,17.0,2.0,3,1.5
15487,F,50,0,90000.0,1,Higher education,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,45000.0,3.0,2.0,2,1.0
15488,F,30,2,112500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,4.0,1,28125.0,1.0,1.0,3,0.75
15489,F,30,2,202500.0,0,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,4.0,7,50625.0,19.0,2.0,5,1.25
15490,F,50,0,495000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,495000.0,7.0,1.0,10,10.0
15491,M,30,1,126000.0,1,Secondary / secondary special,House / apartment,Working,2,0,0,Civil marriage,3.0,0,42000.0,16.0,2.0,3,1.0
15492,F,30,0,157500.0,1,Secondary / secondary special,House / apartment,Commercial associate,2,0,0,Married,2.0,2,78750.0,51.0,0.0,5,2.5
15493,F,60,0,45000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,22500.0,3.0,0.0,1,0.5
15494,F,50,0,90000.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,0,45000.0,31.0,2.0,2,1.0
15495,F,50,0,225000.0,1,Secondary / secondary special,House / apartment,Private service staff,2,0,0,Married,2.0,6,112500.0,25.0,2.0,6,3.0
15496,M,40,1,225000.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,0,Married,3.0,1,75000.0,26.0,2.0,6,2.0
15497,F,40,0,157500.0,0,Higher education,With parents,Commercial associate,2,0,0,Separated,1.0,1,157500.0,46.0,1.0,5,5.0
15498,M,30,1,189000.0,2,Higher education,House / apartment,High skill tech staff,1,0,0,Married,3.0,10,63000.0,17.0,2.0,5,1.6666666666666667
15499,F,40,0,157500.0,1,Secondary / secondary special,House / apartment,Working,2,0,0,Married,2.0,10,78750.0,26.0,1.0,5,2.5
15500,M,30,0,225000.0,0,Higher education,With parents,Managers,1,0,1,Married,2.0,13,112500.0,2.0,1.0,6,3.0
15501,F,50,0,67500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Single / not married,1.0,-1000,67500.0,60.0,2.0,1,1.0
15502,M,40,0,405000.0,2,Higher education,House / apartment,Drivers,2,0,0,Married,2.0,1,202500.0,14.0,2.0,8,4.0
15503,F,30,1,157500.0,0,Higher education,House / apartment,Laborers,3,0,1,Married,3.0,2,52500.0,17.0,2.0,5,1.6666666666666667
15504,F,60,0,90000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,45000.0,43.0,2.0,2,1.0
15505,F,50,0,90000.0,2,Secondary / secondary special,House / apartment,Sales staff,2,0,1,Married,2.0,9,45000.0,21.0,2.0,2,1.0
15506,F,50,0,193500.0,1,Secondary / secondary special,House / apartment,Working,2,0,0,Single / not married,1.0,26,193500.0,51.0,0.0,5,5.0
15507,M,40,1,292500.0,1,Secondary / secondary special,House / apartment,Drivers,2,0,0,Married,3.0,3,97500.0,52.0,2.0,7,2.3333333333333335
15508,F,50,0,256500.0,1,Higher education,House / apartment,Managers,1,0,0,Separated,1.0,2,256500.0,36.0,2.0,7,7.0
15509,F,30,0,247500.0,1,Higher education,House / apartment,Core staff,1,1,0,Single / not married,1.0,5,247500.0,41.0,2.0,7,7.0
15510,F,60,0,121500.0,2,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,60750.0,34.0,2.0,3,1.5
15511,F,60,0,247500.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,123750.0,40.0,2.0,7,3.5
15512,F,40,0,135000.0,1,Secondary / secondary special,House / apartment,Working,2,0,0,Single / not married,1.0,9,135000.0,13.0,2.0,3,3.0
15513,F,50,0,90000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,45000.0,11.0,2.0,2,1.0
15514,F,30,0,225000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Widow,1.0,1,225000.0,16.0,1.0,6,6.0
15515,F,40,0,108000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Widow,1.0,3,108000.0,19.0,2.0,2,2.0
15516,M,20,0,135000.0,2,Secondary / secondary special,House / apartment,Drivers,2,0,0,Single / not married,1.0,2,135000.0,8.0,2.0,3,3.0
15517,M,40,1,180000.0,1,Secondary / secondary special,Rented apartment,Drivers,2,0,0,Married,3.0,6,60000.0,11.0,2.0,5,1.6666666666666667
15518,F,20,0,45000.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,1,Married,2.0,1,22500.0,3.0,1.0,1,0.5
15519,F,50,0,112500.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Separated,1.0,-1000,112500.0,5.0,2.0,3,3.0
15520,F,40,0,117000.0,0,Secondary / secondary special,Municipal apartment,Laborers,3,0,0,Single / not married,1.0,2,117000.0,10.0,2.0,3,3.0
15521,F,50,0,135000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,67500.0,7.0,2.0,3,1.5
15522,M,30,0,157500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,2,78750.0,5.0,0.0,5,2.5
15523,F,40,1,315000.0,1,Secondary / secondary special,House / apartment,Core staff,1,0,0,Married,3.0,11,105000.0,32.0,1.0,8,2.6666666666666665
15524,M,30,0,148500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Single / not married,1.0,2,148500.0,8.0,1.0,4,4.0
15525,M,50,0,202500.0,0,Secondary / secondary special,House / apartment,Security staff,2,0,1,Married,2.0,0,101250.0,7.0,2.0,5,2.5
15526,F,30,2,73350.0,0,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Married,4.0,19,18337.5,36.0,1.0,1,0.25
15527,F,60,0,117000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,58500.0,7.0,2.0,3,1.5
15528,F,60,0,121500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Single / not married,1.0,-1000,121500.0,13.0,2.0,3,3.0
15529,F,30,2,247500.0,1,Secondary / secondary special,House / apartment,Commercial associate,2,0,0,Married,4.0,6,61875.0,15.0,0.0,7,1.75
15530,M,30,2,675000.0,1,Secondary / secondary special,House / apartment,Drivers,2,0,0,Married,4.0,18,168750.0,8.0,1.0,10,2.5
15531,F,40,0,76500.0,2,Higher education,House / apartment,Working,2,0,0,Married,2.0,11,38250.0,-0.0,1.0,1,0.5
15532,F,30,0,67500.0,1,Higher education,House / apartment,Core staff,1,0,0,Married,2.0,4,33750.0,44.0,2.0,1,0.5
15533,M,60,0,157500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,78750.0,15.0,0.0,5,2.5
15534,F,60,0,283500.0,1,Higher education,House / apartment,Pensioner,1,0,0,Separated,1.0,-1000,283500.0,20.0,2.0,7,7.0
15535,F,30,0,180000.0,0,Higher education,House / apartment,Core staff,1,0,0,Married,2.0,8,90000.0,51.0,2.0,5,2.5
15536,F,50,0,157500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,4,78750.0,9.0,2.0,5,2.5
15537,M,30,1,405000.0,0,Secondary / secondary special,With parents,Drivers,2,0,0,Married,3.0,3,135000.0,46.0,0.0,8,2.6666666666666665
15538,F,40,0,103500.0,2,Higher education,House / apartment,Core staff,1,0,1,Separated,1.0,22,103500.0,41.0,2.0,2,2.0
15539,F,20,0,135000.0,0,Higher education,House / apartment,Core staff,1,0,1,Married,2.0,3,67500.0,34.0,2.0,3,1.5
15540,M,20,0,135000.0,2,Secondary / secondary special,House / apartment,Working,2,0,0,Married,2.0,5,67500.0,6.0,2.0,3,1.5
15541,M,30,0,135000.0,2,Higher education,House / apartment,Managers,1,0,1,Married,2.0,1,67500.0,10.0,2.0,3,1.5
15542,M,40,0,135000.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,5,67500.0,6.0,1.0,3,1.5
15543,F,40,0,81000.0,1,Incomplete higher,House / apartment,Commercial associate,2,0,1,Married,2.0,6,40500.0,19.0,2.0,2,1.0
15544,F,40,1,54000.0,2,Secondary / secondary special,House / apartment,Working,2,0,0,Married,3.0,0,18000.0,26.0,2.0,1,0.3333333333333333
15545,F,40,0,324000.0,1,Secondary / secondary special,House / apartment,High skill tech staff,1,0,0,Separated,1.0,4,324000.0,8.0,0.0,8,8.0
15546,F,20,1,180000.0,0,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Single / not married,2.0,1,90000.0,48.0,2.0,5,2.5
15547,F,20,0,112500.0,1,Incomplete higher,House / apartment,Sales staff,2,0,0,Single / not married,1.0,0,112500.0,23.0,2.0,3,3.0
15548,F,30,1,99000.0,1,Secondary / secondary special,Municipal apartment,Laborers,3,0,0,Married,3.0,7,33000.0,9.0,1.0,2,0.6666666666666666
15549,M,20,0,85500.0,0,Secondary / secondary special,With parents,Laborers,3,1,1,Single / not married,1.0,3,85500.0,9.0,1.0,2,2.0
15550,F,50,0,157500.0,0,Secondary / secondary special,House / apartment,Working,2,0,1,Married,2.0,27,78750.0,50.0,1.0,5,2.5
15551,F,50,0,157500.0,2,Secondary / secondary special,House / apartment,Medicine staff,1,0,0,Married,2.0,1,78750.0,10.0,1.0,5,2.5
15552,F,50,0,270000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,2,135000.0,12.0,0.0,7,3.5
15553,F,50,0,292500.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,0,Civil marriage,2.0,29,146250.0,18.0,1.0,7,3.5
15554,F,60,0,157500.0,1,Lower secondary,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,78750.0,35.0,0.0,5,2.5
15555,F,40,1,112500.0,2,Secondary / secondary special,House / apartment,Core staff,1,0,0,Married,3.0,5,37500.0,25.0,2.0,3,1.0
15556,F,40,0,148500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,74250.0,48.0,0.0,4,2.0
15557,F,50,0,76500.0,2,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,38250.0,50.0,2.0,1,0.5
15558,F,20,0,135000.0,0,Secondary / secondary special,With parents,Core staff,1,0,1,Married,2.0,1,67500.0,58.0,2.0,3,1.5
15559,F,60,0,135000.0,0,Higher education,House / apartment,Pensioner,1,0,0,Single / not married,1.0,-1000,135000.0,14.0,1.0,3,3.0
15560,F,40,0,135000.0,2,Secondary / secondary special,House / apartment,High skill tech staff,1,1,0,Married,2.0,5,67500.0,24.0,2.0,3,1.5
15561,F,30,0,270000.0,0,Secondary / secondary special,House / apartment,Laborers,3,0,0,Single / not married,1.0,3,270000.0,58.0,0.0,7,7.0
15562,M,30,1,202500.0,1,Secondary / secondary special,House / apartment,Laborers,3,1,0,Married,3.0,18,67500.0,7.0,2.0,5,1.6666666666666667
15563,M,20,0,360000.0,2,Higher education,House / apartment,Drivers,2,0,0,Married,2.0,9,180000.0,16.0,2.0,8,4.0
15564,F,40,0,157500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,26,78750.0,19.0,0.0,5,2.5
15565,M,40,0,225000.0,0,Secondary / secondary special,House / apartment,Drivers,2,0,1,Married,2.0,0,112500.0,52.0,2.0,6,3.0
15566,F,40,0,202500.0,1,Secondary / secondary special,House / apartment,Managers,1,0,0,Married,2.0,1,101250.0,15.0,2.0,5,2.5
15567,F,30,0,135000.0,0,Secondary / secondary special,House / apartment,Private service staff,2,0,0,Married,2.0,4,67500.0,12.0,1.0,3,1.5
15568,F,50,0,157500.0,2,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Single / not married,1.0,0,157500.0,45.0,2.0,5,5.0
15569,F,60,0,157500.0,1,Lower secondary,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,78750.0,24.0,0.0,5,2.5
15570,F,50,1,225000.0,1,Higher education,House / apartment,Working,2,0,0,Married,3.0,20,75000.0,31.0,2.0,6,2.0
15571,M,50,0,306000.0,0,Secondary / secondary special,House / apartment,Managers,1,0,0,Married,2.0,23,153000.0,58.0,2.0,7,3.5
15572,F,30,0,72000.0,2,Secondary / secondary special,With parents,Cooking staff,2,0,0,Married,2.0,0,36000.0,24.0,2.0,1,0.5
15573,F,50,0,315000.0,0,Higher education,House / apartment,Core staff,1,0,1,Married,2.0,16,157500.0,17.0,1.0,8,4.0
15574,F,30,0,157500.0,0,Secondary / secondary special,House / apartment,Sales staff,2,0,0,Married,2.0,5,78750.0,50.0,2.0,5,2.5
15575,F,30,0,328500.0,1,Secondary / secondary special,House / apartment,Realty agents,2,0,0,Married,2.0,5,164250.0,10.0,0.0,8,4.0
15576,F,30,1,135000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Single / not married,2.0,20,67500.0,34.0,2.0,3,1.5
15577,M,40,1,270000.0,2,Higher education,House / apartment,Laborers,3,0,0,Married,3.0,3,90000.0,25.0,2.0,7,2.3333333333333335
15578,F,60,0,360000.0,1,Higher education,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,180000.0,17.0,1.0,8,4.0
15579,F,30,1,180000.0,1,Higher education,House / apartment,Accountants,1,0,0,Married,3.0,8,60000.0,31.0,2.0,5,1.6666666666666667
15580,F,30,1,157500.0,1,Secondary / secondary special,House / apartment,Waiters/barmen staff,3,0,0,Single / not married,2.0,3,78750.0,20.0,1.0,5,2.5
15581,M,20,0,382500.0,1,Higher education,House / apartment,Laborers,3,0,1,Married,2.0,1,191250.0,27.0,2.0,8,4.0
15582,M,50,0,315000.0,2,Higher education,House / apartment,Drivers,2,0,0,Married,2.0,7,157500.0,39.0,2.0,8,4.0
15583,F,30,1,135000.0,2,Secondary / secondary special,House / apartment,Sales staff,2,0,1,Separated,2.0,1,67500.0,50.0,1.0,3,1.5
15584,F,30,1,157500.0,1,Secondary / secondary special,House / apartment,Core staff,1,0,0,Married,3.0,10,52500.0,22.0,1.0,5,1.6666666666666667
15585,F,50,0,135000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,17,67500.0,5.0,2.0,3,1.5
15586,F,60,0,67500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Civil marriage,2.0,-1000,33750.0,56.0,2.0,1,0.5
15587,F,60,0,252000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,252000.0,41.0,2.0,7,7.0
15588,M,30,0,247500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,2.0,9,123750.0,50.0,0.0,7,3.5
15589,F,60,0,135000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Single / not married,1.0,-1000,135000.0,6.0,2.0,3,3.0
15590,M,30,2,166500.0,1,Secondary / secondary special,House / apartment,Working,2,0,1,Married,4.0,7,41625.0,2.0,1.0,5,1.25
15591,F,30,2,112500.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,1,Married,4.0,1,28125.0,14.0,1.0,3,0.75
15592,F,40,0,405000.0,1,Higher education,House / apartment,Working,2,0,0,Married,2.0,20,202500.0,32.0,2.0,8,4.0
15593,F,60,0,216000.0,0,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,108000.0,42.0,2.0,6,3.0
15594,M,30,0,157500.0,1,Incomplete higher,House / apartment,Working,2,0,1,Married,2.0,1,78750.0,20.0,2.0,5,2.5
15595,F,40,1,180000.0,2,Secondary / secondary special,House / apartment,Cleaning staff,3,1,0,Married,3.0,3,60000.0,35.0,2.0,5,1.6666666666666667
15596,M,20,1,180000.0,1,Higher education,House / apartment,Managers,1,0,0,Married,3.0,3,60000.0,26.0,2.0,5,1.6666666666666667
15597,F,40,1,81000.0,1,Secondary / secondary special,Municipal apartment,Cleaning staff,3,0,1,Married,3.0,17,27000.0,32.0,1.0,2,0.6666666666666666
15598,M,50,0,202500.0,2,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,0,101250.0,9.0,2.0,5,2.5
15599,M,50,0,90000.0,1,Secondary / secondary special,House / apartment,Drivers,2,0,1,Married,2.0,4,45000.0,23.0,2.0,2,1.0
15600,M,50,0,99000.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,49500.0,33.0,2.0,2,1.0
15601,F,60,0,76500.0,1,Higher education,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,76500.0,10.0,1.0,1,1.0
15602,F,40,0,283500.0,1,Secondary / secondary special,House / apartment,Private service staff,2,1,0,Married,2.0,6,141750.0,17.0,1.0,7,3.5
15603,M,20,0,112500.0,1,Higher education,With parents,High skill tech staff,1,0,0,Single / not married,1.0,0,112500.0,39.0,2.0,3,3.0
15604,F,20,0,135000.0,1,Higher education,House / apartment,Secretaries,2,0,1,Married,2.0,1,67500.0,6.0,1.0,3,1.5
15605,M,40,1,810000.0,2,Incomplete higher,Office apartment,Security staff,2,0,0,Civil marriage,3.0,9,270000.0,38.0,2.0,10,3.3333333333333335
15606,F,30,0,117000.0,0,Secondary / secondary special,Municipal apartment,Sales staff,2,0,0,Married,2.0,3,58500.0,35.0,2.0,3,1.5
15607,F,60,0,180000.0,1,Higher education,House / apartment,Pensioner,1,0,0,Single / not married,1.0,-1000,180000.0,3.0,1.0,5,5.0
15608,F,50,0,112500.0,2,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Married,2.0,-1000,56250.0,31.0,0.0,3,1.5
15609,F,30,0,202500.0,2,Secondary / secondary special,House / apartment,Medicine staff,1,1,0,Married,2.0,12,101250.0,8.0,2.0,5,2.5
15610,F,60,0,157500.0,1,Secondary / secondary special,House / apartment,Pensioner,1,0,0,Widow,1.0,-1000,157500.0,43.0,2.0,5,5.0
15611,F,20,0,126000.0,1,Higher education,House / apartment,Core staff,1,1,0,Married,2.0,1,63000.0,34.0,2.0,3,1.5
15612,F,40,1,225000.0,2,Higher education,House / apartment,Core staff,1,0,0,Separated,2.0,4,112500.0,25.0,2.0,6,3.0
15613,F,50,0,270000.0,2,Higher education,House / apartment,Accountants,1,0,0,Married,2.0,15,135000.0,3.0,1.0,7,3.5
15614,M,20,0,90000.0,2,Incomplete higher,With parents,Sales staff,2,0,0,Married,2.0,1,45000.0,47.0,2.0,2,1.0
15615,F,20,1,90000.0,1,Secondary / secondary special,House / apartment,Medicine staff,1,0,1,Civil marriage,3.0,0,30000.0,22.0,2.0,2,0.6666666666666666
15616,F,40,0,121500.0,2,Secondary / secondary special,House / apartment,Core staff,1,0,1,Married,2.0,4,60750.0,50.0,2.0,3,1.5
15617,F,40,0,76500.0,2,Higher education,House / apartment,Working,2,0,0,Married,2.0,11,38250.0,-0.0,0.0,1,0.5
15618,F,20,0,135000.0,1,Secondary / secondary special,House / apartment,Laborers,3,0,0,Married,2.0,0,67500.0,31.0,2.0,3,1.5
